OBJECTID,price,m2,rooms_number,market,building_type,floor_no,building_floor,windows_type,heating,build_year,construction,rent,building_ownership,latitude,longitude,building_material,metro_distance,bust_tram_distance,rail_distance,centre_travel_time,park_distance,uniqueID,district_numerical
2849,570000.0,36.0,2,1,1,1,9,1,5,0,0,860.0,0,52.2494207285,20.9269856892,4,1003.84,254.37,2206.57,22,796.0,2858,1
9057,1360000.0,62.0,3,1,6,2,3,2,5,1953,3,1150.0,0,52.2538735972,21.0090505897,1,1063.57,199.31,1248.58,13,39.0,9083,9
7147,2170000.0,87.0,4,1,0,2,6,1,5,2024,0,900.0,0,52.25226625,21.06877552,9,1805.02,206.93,965.23,15,198.0,7169,6
5187,696000.0,47.5,2,1,1,3,4,1,5,2001,0,650.0,0,52.3345615,20.9362467761,6,4786.76,147.84,3378.89,26,1409.0,5206,2
6052,1263600.0,81.51,4,0,0,0,4,1,5,2024,1,0.0,3,52.2699136,21.0181209,9,1951.36,42.94,700.59,15,769.0,6073,7
9221,699000.0,46.8,2,1,1,2,2,1,5,1939,3,354.0,0,52.20937,20.90789,9,3279.38,252.72,599.62,21,207.0,9247,16
5386,1249000.0,47.05,2,0,1,7,7,1,5,2026,3,0.0,0,52.22318,20.97056,9,981.4,89.69,479.54,9,910.0,5406,17
7925,750000.0,36.5,2,1,6,5,6,1,5,1959,0,612.0,0,52.24416,21.08246,9,2676.21,68.03,1783.49,14,545.0,7948,6
13035,1299000.0,93.9,4,1,1,3,3,1,2,2001,2,900.0,0,52.28442045,21.0302271763,2,978.31,195.01,959.21,18,523.0,13085,10
11106,839000.0,49.89,2,1,1,0,4,1,5,1959,0,800.0,0,52.23717,21.06214,9,1619.48,285.37,1496.87,11,348.0,11146,6
4803,1040000.0,55.0,2,1,0,3,7,1,5,2019,0,700.0,0,52.176285,20.99026,9,2271.63,122.22,492.11,19,854.0,4819,4
1958,1725000.0,107.16,4,1,1,5,6,1,5,2003,3,0.0,3,52.129,21.06655,1,223.49,110.42,5151.81,28,950.0,1964,12
4715,4200000.0,127.5,3,1,0,5,5,2,5,2004,0,2350.0,0,52.20654785,20.9983354462,9,653.26,76.33,1900.47,10,68.0,4730,4
7407,2300000.0,104.4,4,1,6,1,3,1,5,1938,0,1000.0,0,52.22255,21.03619,1,1425.39,37.32,1350.41,10,112.0,7430,9
543,3820000.0,132.16,5,0,1,2,2,1,5,2026,1,0.0,0,52.18342,21.04104,9,1154.22,297.58,3709.15,18,819.0,547,4
11219,5150000.0,121.64,5,1,0,6,11,2,5,2009,0,2000.0,3,52.235833,21.0053061,6,115.42,155.52,1472.48,6,278.0,11259,9
994,1420000.0,50.07,2,1,0,6,6,2,5,2020,0,800.0,0,52.195237,20.983459,3,1984.57,72.53,284.36,15,614.0,998,4
7206,1421031.0,40.49,1,0,1,6,9,1,3,2025,1,0.0,0,52.2291414924,21.0004697072,9,396.79,21.31,735.78,4,514.0,7228,17
4130,755000.0,59.2,3,1,1,6,10,2,5,1973,0,740.0,0,52.256869,21.0489923,4,738.1,79.33,585.97,14,686.0,4142,7
12527,893728.0,62.22,3,0,1,6,7,1,5,2027,1,0.0,0,52.1993046,20.8788704,9,4955.57,48.97,519.33,24,499.0,12572,11
7748,720000.0,46.0,3,1,1,2,3,1,5,1959,1,500.0,0,52.23817,20.9436,9,93.08,74.41,1012.46,16,362.0,7771,17
4388,599999.0,41.6,2,1,1,0,5,1,5,2014,0,420.0,0,52.3172627,21.0591052,9,2860.73,165.9,4038.01,21,460.0,4400,2
6413,575806.0,37.39,2,0,1,2,2,1,5,0,1,0.0,3,52.31197,21.07522,9,2742.54,564.47,3799.87,23,1022.0,6434,2
3752,821789.0,45.91,2,0,1,0,3,1,5,2025,1,0.0,0,52.1441,21.02709,9,1372.08,133.91,3028.71,21,692.0,3761,12
7666,549000.0,40.0,2,1,1,1,3,1,5,2013,0,860.0,0,52.343284,21.0502715,6,5675.01,345.22,4490.96,28,1567.0,7689,2
9801,1900000.0,69.0,3,1,0,1,2,1,5,2016,0,900.0,0,52.19592,21.01403,9,237.06,43.31,2306.9,10,361.0,9833,4
837,2131000.0,53.27,3,0,1,1,8,1,5,2026,1,0.0,0,52.23387136,20.991566814,9,398.79,57.19,890.41,6,543.0,841,17
4302,655000.0,50.0,3,1,1,0,12,1,5,0,2,0.0,1,52.2563921,20.9261406,9,1776.75,341.01,2501.93,22,175.0,4314,1
4097,886000.0,41.49,2,1,0,4,5,1,5,2020,0,818.0,0,52.260931,21.0465968,9,257.71,40.95,500.97,14,715.0,4109,7
2118,445000.0,21.5,1,1,1,4,4,1,5,1963,0,0.0,3,52.22116286,20.981730217,9,941.88,99.39,480.14,8,599.0,2124,5
6731,927000.0,33.99,2,0,1,7,7,1,5,2025,1,0.0,0,52.2507712141,21.0337296962,9,322.53,75.39,695.54,12,341.0,6753,7
4058,3300000.0,127.0,4,1,0,2,4,1,5,2022,0,900.0,0,52.2018289,20.9514729929,1,3471.96,181.17,740.62,17,313.0,4070,5
11922,930000.0,73.66,4,1,5,2,2,1,2,2021,1,1.0,0,52.22319,21.238,8,13531.8,12.29,3391.79,23,617.0,11963,14
4768,764154.0,28.62,1,1,0,3,28,1,5,2021,0,0.0,0,52.2343,20.9894,6,553.61,103.66,944.73,7,619.0,4783,17
2178,465000.0,31.21,2,0,1,2,2,1,5,2024,1,310.0,0,52.3092026,21.0258783,9,1687.95,341.41,1844.16,20,1214.0,2184,2
6598,1490000.0,38.74,2,1,0,1,5,1,5,2012,0,980.0,0,52.22521,21.00522,9,675.13,205.23,966.82,3,555.0,6619,9
9831,1290000.0,63.7,3,1,1,8,16,1,5,1993,0,994.0,1,52.1739139365,21.0216100677,7,288.92,75.69,2466.61,17,956.0,9863,4
9640,710000.0,42.0,2,1,0,2,8,1,5,2020,0,0.0,0,52.20398,20.88033,9,4451.57,47.1,659.7,25,1016.0,9670,11
5220,1120000.0,47.8,2,1,1,0,2,1,5,2021,0,750.0,0,52.2115942492,21.0703522802,9,3794.97,199.93,3786.45,16,814.0,5239,4
1563,2650000.0,134.0,5,1,6,4,7,2,5,0,2,0.0,0,52.22132,21.01124,9,332.77,135.69,1465.42,6,486.0,1568,9
1321,1190000.0,53.0,2,1,1,1,2,1,5,1955,0,0.0,3,52.2339978,21.0173763,1,294.28,186.13,712.26,7,441.0,1326,9
6216,680000.0,54.73,2,1,6,0,4,1,3,1968,2,0.0,1,52.194453,20.89384,1,5090.09,150.17,643.51,23,134.0,6237,11
2358,523000.0,35.3,2,0,1,2,2,1,5,2024,0,299.0,0,52.3105942,21.0773431,1,2709.62,357.89,3637.41,21,946.0,2366,2
7376,699816.0,48.0,2,1,6,1,4,1,5,1964,0,0.0,0,52.2369,21.0876,6,3187.06,78.36,1946.77,12,506.0,7399,6
4013,778000.0,48.0,3,1,1,11,15,1,5,1972,1,960.0,1,52.234665,20.989488,3,558.71,93.36,984.34,7,591.0,4025,17
12858,767000.0,45.78,2,1,1,6,7,1,5,1987,3,930.0,0,52.25903,20.92089,9,2144.48,113.81,2955.47,24,544.0,12906,1
8671,1149000.0,103.3,5,1,1,3,4,1,5,1999,3,1300.0,3,52.19893,20.906961,9,4440.94,190.28,975.91,20,771.0,8696,16
13934,899000.0,56.18,3,1,0,2,5,1,5,2007,0,0.0,0,52.279113,21.051593,9,487.25,275.91,1647.24,18,563.0,13985,10
11764,1757602.0,66.45,3,0,0,2,8,1,5,2024,3,0.0,0,52.18503,21.01718,9,436.02,176.04,2128.69,14,517.0,11805,4
1656,669000.0,30.0,2,1,6,1,3,1,5,1950,0,670.0,0,52.2425,20.99229,1,611.61,58.01,1829.98,7,554.0,1661,17
13795,818000.0,41.0,1,1,1,1,14,1,5,2002,0,800.0,0,52.291902211,21.0504290513,9,50.84,57.5,2508.68,20,512.0,13846,10
4046,699000.0,37.2,2,1,1,0,10,1,5,1963,3,840.0,0,52.23193,20.99566,1,150.55,109.74,742.25,7,635.0,4058,17
11869,865000.0,51.6,3,1,1,2,5,1,5,1967,0,910.0,0,52.2321841,20.9352304228,6,900.15,226.75,1564.58,17,743.0,11910,17
8627,979000.0,54.5,3,1,0,1,8,1,5,2008,0,817.0,0,52.2253487,21.08057432,9,3430.39,147.61,3257.92,16,456.0,8652,6
11156,755000.0,49.0,2,1,1,0,3,1,5,1920,3,864.0,3,52.2769211,20.95006494,9,499.68,97.13,2766.04,18,340.0,11196,3
9187,699000.0,36.54,2,1,1,0,10,1,5,1966,0,494.0,0,52.22547,21.03666,9,1561.15,47.94,1079.54,8,187.0,9213,9
13910,1850000.0,121.5,5,1,1,4,4,1,5,2000,3,0.0,3,52.2693377,20.9383699,1,1568.46,147.06,2741.55,21,660.0,13961,3
2345,485000.0,19.4,1,1,1,0,3,1,5,0,0,473.0,0,52.2351637935,21.0017049101,6,260.4,175.94,1261.86,5,229.0,2353,9
11079,1600000.0,77.9,3,1,0,2,4,1,5,2011,0,0.0,0,52.1564416867,21.0720710677,9,1877.46,178.28,5889.44,26,719.0,11118,15
6850,709000.0,50.0,2,1,6,2,2,1,5,1956,0,700.0,0,52.24329523,20.95152555,1,616.74,251.69,605.84,15,2.0,6872,17
389,725000.0,50.8,3,1,1,7,10,1,5,1987,0,721.0,2,52.2451174,20.913326572,4,617.04,238.81,3114.81,22,123.0,391,1
6303,979000.0,38.0,2,1,0,3,6,2,5,2016,0,600.0,0,52.25853,20.97082,9,1440.05,40.94,286.21,14,825.0,6324,18
7536,1528000.0,75.0,3,1,1,2,7,1,5,2024,0,0.0,0,52.2707277058,21.0149666222,1,1917.54,97.7,820.32,17,861.0,7559,7
3707,663000.0,39.0,2,1,1,7,15,1,5,1966,2,500.0,3,52.230387,21.011417,4,41.78,9.28,1176.07,1,715.0,3716,9
5644,1365000.0,96.0,3,1,5,1,1,1,2,1993,3,0.0,0,52.2409067,20.9113297,9,191.08,97.66,3218.06,21,548.0,5664,1
10130,719000.0,55.3,2,1,1,1,4,1,5,2007,0,0.0,0,52.3229971,20.9630686,9,4186.6,79.33,1964.09,22,844.0,10163,2
5816,384000.0,25.62,1,0,0,3,5,1,5,2024,1,0.0,0,52.2584405,21.1268743,9,5176.41,51.34,1668.33,21,1672.0,5836,8
6631,660000.0,42.0,2,1,1,1,5,1,5,2006,0,680.0,0,52.19188,20.90137,1,5266.59,87.92,1225.81,22,486.0,6652,11
10529,2870000.0,112.93,4,1,6,0,5,2,5,1928,0,0.0,0,52.23644,21.02742,1,407.41,111.67,310.1,7,151.0,10565,9
305,848000.0,72.6,3,1,1,3,3,1,5,2002,0,1200.0,3,52.32145088,20.96441688,9,4098.89,135.33,2006.34,22,990.0,307,2
9114,1599000.0,85.46,4,1,0,1,4,2,5,2012,0,1300.0,0,52.15519,21.07145,9,1780.07,51.11,5874.32,24,829.0,9140,15
9572,800000.0,58.0,3,1,1,9,10,1,5,1973,2,0.0,3,52.1685786,21.0266204,6,371.34,116.3,2702.65,18,427.0,9598,4
312,1999000.0,97.7,3,1,0,8,10,1,5,2003,0,2000.0,0,52.25436,20.98554,9,689.06,97.39,633.14,11,217.0,314,9
9499,492800.0,26.0,1,0,0,2,2,1,5,2025,1,0.0,0,52.29332,20.92866,9,173.03,79.18,5096.59,22,1157.0,9525,3
6965,670000.0,48.26,2,1,1,1,2,1,5,2023,0,780.0,0,52.33734,21.02297,8,4822.58,427.08,2537.23,26,172.0,6987,2
13435,620000.0,26.54,1,1,1,2,5,1,5,2014,0,449.0,0,52.22131225,20.9349838342,6,2030.05,118.3,1152.24,16,877.0,13485,17
358,1090000.0,68.19,3,1,0,2,3,1,5,2015,0,950.0,0,52.1895035,21.075258,0,3588.0,120.17,5870.86,16,8.0,360,4
606,791000.0,61.15,3,0,1,1,7,1,5,2025,1,0.0,0,52.20441,20.88081,9,4393.78,33.78,615.57,24,1072.0,610,11
5181,1499000.0,81.11,3,1,1,2,7,1,5,2002,0,1300.0,1,52.17247,21.00706,9,1287.1,166.04,1534.46,18,318.0,5200,4
3022,911886.0,43.0,2,1,0,2,5,1,5,2020,0,725.09,0,52.2608853,21.0469982,9,272.28,68.29,486.62,16,741.0,3031,7
1890,696000.0,46.4,2,1,1,3,4,2,5,1995,3,684.0,0,52.233034,21.0993576,6,4088.2,170.28,1931.27,14,444.0,1895,6
3774,610000.0,37.0,1,1,1,4,4,1,5,1960,2,800.0,1,52.26462,20.97355,1,756.42,70.37,949.7,14,258.0,3783,18
477,734000.0,58.0,3,1,1,2,4,1,5,1970,2,750.0,1,52.19401,20.87076,4,5738.79,137.46,312.63,26,211.0,481,11
3821,1900000.0,83.52,3,1,0,3,6,1,5,2011,0,850.0,0,52.2586265475,20.9750195508,9,1265.76,268.01,336.09,15,906.0,3830,18
2555,885000.0,49.94,2,1,0,1,5,1,5,2014,0,980.0,0,52.2179625913,20.8991098557,0,2488.73,187.84,1498.1,19,1220.0,2563,1
10995,650000.0,40.2,2,1,1,4,8,1,5,2002,0,649.0,0,52.2003,20.96888,1,2781.3,136.8,427.54,14,458.0,11033,5
5260,574000.0,32.8,1,1,1,6,6,1,5,1961,0,610.0,1,52.185810635,21.018587664,1,359.22,71.04,2244.37,14,389.0,5279,4
12056,1990000.0,77.8,3,1,6,2,4,2,5,1897,2,0.0,0,52.22812,21.00887,9,272.22,187.74,1238.81,3,904.0,12098,9
6316,749000.0,48.5,2,1,1,6,10,1,5,1980,3,850.0,1,52.22673,21.09146,9,3925.62,129.77,2771.21,15,248.0,6337,6
11049,702000.0,41.3,2,1,1,2,4,1,5,1970,0,730.0,0,52.17565645,21.0081247,4,1197.11,208.67,1529.51,17,675.0,11087,4
4126,920000.0,64.0,3,1,1,5,7,1,5,2022,0,890.0,0,52.20446,20.87768,9,4498.71,147.03,824.19,26,1023.0,4138,11
10414,1082250.0,55.5,2,1,1,4,8,1,5,2008,0,1000.0,0,52.24523,20.96379,1,849.72,110.34,342.19,14,456.0,10450,17
1714,890000.0,43.35,2,1,0,1,4,1,5,2016,0,0.0,0,52.16572305,21.0804568982,9,2930.06,211.68,6368.08,21,410.0,1719,15
11734,1990000.0,84.0,3,1,1,1,3,1,5,1936,3,0.0,0,52.19832,21.01715,9,291.24,201.58,2561.84,12,144.0,11775,4
8066,603600.0,29.52,1,0,1,1,7,1,5,2025,1,0.0,0,52.2306,21.10796,9,4733.74,118.22,2012.46,18,1025.0,8089,6
5325,1319000.0,65.03,3,1,0,1,2,1,5,2017,0,1100.0,0,52.24636,20.90145,9,1082.87,108.32,3922.69,21,927.0,5345,1
3913,1846000.0,71.0,3,1,1,5,8,1,5,2022,3,1000.0,3,52.22079,20.95636,9,1392.64,214.25,377.09,16,765.0,3922,17
5080,939249.0,72.81,4,0,1,3,5,1,5,2026,1,0.0,0,52.1974408929,21.0830484766,9,4390.05,126.98,5384.24,18,637.0,5099,4
1767,864000.0,48.0,2,1,1,0,6,1,5,2019,0,700.0,0,52.2519520295,21.0454431413,3,523.51,207.0,436.25,11,627.0,1772,7
13268,919000.0,55.89,2,1,1,4,4,1,5,1951,0,800.0,0,52.24845,20.99538,9,497.0,61.15,1197.4,7,142.0,13318,9
10783,555093.0,37.38,2,0,1,2,3,1,2,2025,1,373.8,0,52.284703603,21.0792353591,6,1158.43,273.65,755.05,21,548.0,10819,10
7052,2850000.0,123.0,5,1,1,10,10,1,5,1997,0,2000.0,1,52.23201,20.98609,1,270.25,157.18,763.93,8,955.0,7074,17
2026,2359000.0,81.36,3,1,0,1,4,2,5,2024,0,1360.0,0,52.1680307195,21.0075731233,9,1330.65,212.12,1403.82,18,112.0,2032,4
9620,830000.0,34.6,2,1,1,6,13,1,5,1966,0,700.0,0,52.2325187679,21.001494857,6,164.4,94.2,1024.78,4,517.0,9650,9
928,955000.0,46.5,2,1,1,4,4,1,5,1957,0,800.0,1,52.26942,20.9869,1,96.03,31.67,1173.38,12,66.0,932,18
5943,2171000.0,127.9,4,0,1,0,4,2,5,0,0,0.0,3,52.13785,21.02912,9,1704.6,484.74,2807.21,24,296.0,5963,12
8467,755000.0,50.4,2,1,1,2,5,1,5,1987,3,850.0,1,52.24062,21.08883,9,3161.76,339.29,1600.75,14,471.0,8492,6
10714,1485000.0,72.0,3,1,1,3,4,2,5,0,0,1250.0,1,52.129917031,21.0731965582,9,469.06,256.47,5609.41,29,639.0,10750,12
12530,1073796.0,62.43,3,0,1,7,11,1,5,2025,1,0.0,0,52.276398871,21.0118016526,9,1960.36,186.1,737.73,15,881.0,12575,7
4986,599000.0,44.0,2,1,1,3,8,1,5,2002,0,0.0,0,52.34907,20.94054,1,6423.45,149.48,2361.51,29,1339.0,5004,2
249,2375000.0,81.0,3,1,0,4,7,2,5,2020,0,1400.0,3,52.24902,21.03082,9,591.77,117.86,968.34,11,380.0,250,7
11185,3520000.0,143.61,5,0,1,1,2,1,5,2025,3,0.0,0,52.18306,21.0404,9,1103.04,324.11,3661.96,19,819.0,11225,4
11784,880000.0,49.0,3,1,1,3,3,1,5,1969,0,0.0,0,52.24971,20.98389,1,1119.57,106.54,1052.64,11,657.0,11825,17
12766,1740000.0,110.0,3,1,0,10,12,1,5,2000,1,0.0,0,52.185374,21.051934,1,1929.21,47.66,4473.54,16,257.0,12813,4
7977,599999.0,27.0,2,1,1,11,15,1,5,1977,0,600.0,1,52.2374815,20.9948891,6,472.81,122.36,1316.96,8,123.0,8000,17
697,1087000.0,48.8,3,1,1,6,10,1,5,1965,0,740.0,1,52.2098624345,21.0057111098,7,90.61,58.73,2040.91,10,65.0,701,4
5328,569000.0,32.4,1,1,1,3,10,1,5,0,0,0.0,1,52.2970903,21.0484526,9,539.44,407.49,2455.26,22,552.0,5348,10
863,750000.0,39.55,2,1,1,4,16,2,5,1970,0,800.0,0,52.2351313,20.990835,4,492.89,17.85,1030.15,7,486.0,867,17
5437,1259000.0,84.6,3,1,1,3,4,2,5,1999,0,1100.0,0,52.1539337557,21.0569675683,1,856.61,118.68,4944.08,22,796.0,5457,12
5490,720000.0,34.44,1,1,1,4,4,1,5,1962,3,622.72,0,52.25236965,20.9947932577,9,575.77,144.37,765.67,8,395.0,5510,9
7465,840338.45,44.94,2,0,1,3,5,1,5,2025,1,0.0,0,52.2521,21.0742,9,2155.97,58.04,1333.98,14,17.0,7488,6
10441,506000.0,39.0,2,0,1,1,4,1,5,0,1,0.0,0,52.26307,21.14584,1,6116.06,299.66,1048.38,19,336.0,10477,8
3480,480000.0,30.36,1,0,0,11,12,1,5,2024,1,0.0,0,52.193305,20.866706,7,5948.25,107.16,295.68,27,490.0,3489,11
10802,1249000.0,82.0,3,1,0,3,4,1,5,2010,3,0.0,0,52.23388,20.92844,1,710.28,22.95,2056.04,18,546.0,10838,17
8493,1531035.95,81.15,3,0,1,2,9,1,5,2025,1,0.0,0,52.18015,21.00142,9,1427.65,156.67,983.62,18,1169.0,8518,4
1040,575000.0,38.0,2,0,1,1,2,1,5,2024,0,320.0,0,52.3105942,21.0773431,1,2709.62,357.89,3637.41,21,946.0,1044,2
10417,469000.0,26.7,1,1,1,1,3,1,5,2024,3,0.0,3,52.274828,21.08546,1,1823.24,131.11,492.28,18,1362.0,10453,10
10554,1853078.0,102.38,4,0,1,0,5,1,5,2025,1,0.0,0,52.276398871,21.0118016526,9,1960.36,186.1,737.73,15,881.0,10590,7
519,4994680.0,112.2,4,1,0,11,14,0,5,2018,0,0.0,0,52.2345,20.99179,9,404.48,69.57,960.91,7,481.0,523,17
71,785000.0,66.3,3,1,1,2,12,1,5,1978,2,900.0,3,52.2791616,20.92074742,4,1420.91,202.23,4351.07,24,840.0,71,3
9781,1843492.0,77.6,3,0,1,8,9,1,5,2025,1,400.0,0,52.18199,21.00156,9,1291.86,83.08,1012.0,16,1368.0,9813,4
9700,1650000.0,93.0,4,1,1,3,10,1,5,2004,0,0.0,0,52.23238,21.07671,0,2738.77,97.79,2617.68,16,465.0,9731,6
6432,1090000.0,74.0,3,1,1,3,3,1,3,2016,0,0.0,0,52.345151,20.942674,9,6012.41,101.8,2450.81,27,1709.0,6453,2
3194,880000.0,60.0,3,1,1,11,12,1,5,1975,0,1200.0,1,52.2277524538,20.9182717312,3,1265.19,222.44,2401.61,21,59.0,3203,1
13541,1150000.0,58.8,3,1,1,7,10,1,2,2002,0,1100.0,0,52.2378467,21.0811995,9,2739.63,220.88,2201.02,12,841.0,13591,6
7457,774295.23,38.44,2,0,1,0,7,1,5,2026,1,0.0,0,52.16983,20.99724,9,1979.23,44.0,806.67,19,74.0,7480,4
4823,613075.0,34.25,2,0,1,1,4,1,5,2025,1,14.0,0,52.24091,20.91133,9,191.41,97.39,3218.06,21,548.0,4839,1
6120,2570000.0,262.0,6,1,5,1,2,1,2,1996,0,0.0,0,52.1505319,21.013024,6,1538.3,161.91,2449.33,20,1174.0,6141,12
1011,485000.0,33.21,2,1,0,0,4,1,5,2024,1,0.0,3,52.2015945234,20.8849083557,9,4544.83,413.7,555.99,25,884.0,1015,11
6626,615000.0,44.0,2,1,6,1,3,1,2,1960,2,670.0,3,52.2404583,20.9682687,1,550.64,155.07,682.55,13,762.0,6647,17
13033,948000.0,68.0,3,1,1,1,4,1,5,1979,2,1000.0,1,52.16205,21.03057,9,190.87,85.86,2986.82,19,146.0,13083,12
4296,770500.0,67.2,3,1,1,0,3,1,2,1994,0,470.0,0,52.2215730025,21.2294378427,1,12994.76,231.19,3614.62,23,740.0,4308,14
11657,1990000.0,77.92,3,1,6,2,5,1,5,1898,0,1600.0,0,52.2271389,21.0045946,1,535.84,97.81,932.03,3,592.0,11698,9
5750,2490000.0,142.0,5,1,6,3,3,2,5,1910,0,800.0,0,52.25454,21.03521,6,28.31,60.47,318.47,11,221.0,5770,7
6326,580000.0,37.5,2,1,1,5,4,1,5,0,2,600.0,0,52.197777,21.034761,4,1464.26,285.31,3738.46,14,183.0,6347,4
6148,624393.0,52.47,3,0,1,2,2,1,5,2025,1,0.0,0,52.3255337,21.0697677,9,3936.67,203.87,4993.27,24,1517.0,6169,2
7076,900000.0,62.6,3,1,1,0,3,2,5,2007,2,0.0,1,52.2505348,20.9089042,9,1253.65,287.31,3445.76,23,674.0,7098,1
9044,3240000.0,147.46,4,1,0,3,4,2,5,2006,0,2000.0,0,52.16564285,21.0767220142,9,2732.61,231.16,6112.67,22,634.0,9070,15
10111,499000.0,27.0,1,1,1,4,5,1,5,1970,0,520.0,0,52.23338,20.95718,7,484.54,179.95,395.27,17,118.0,10144,17
3479,755000.0,64.9,3,1,1,0,10,1,5,1986,2,900.0,0,52.2573641088,20.9273374234,4,1873.41,329.9,2480.88,22,70.0,3488,1
42,740000.0,50.0,3,1,1,7,10,1,5,1975,3,870.0,3,52.2450464,20.9429782,9,624.7,95.58,1096.82,17,417.0,42,17
9306,690000.0,46.3,3,1,1,0,2,1,0,1962,0,793.0,0,52.21636,21.17359,1,9486.86,263.92,1005.51,22,718.0,9332,13
13968,1399000.0,68.0,3,1,0,3,3,1,5,2018,0,1100.0,0,52.1547875,21.07232935,1,1818.75,27.57,5942.39,24,785.0,14019,15
4111,1090000.0,48.0,2,1,0,1,8,1,5,2021,0,750.0,0,52.24449,20.97681,1,1285.69,22.48,1226.01,11,1310.0,4123,17
2407,1025000.0,49.0,2,1,0,4,5,2,5,2016,0,800.0,0,52.2671722,20.9804729,9,315.79,48.66,1132.45,13,149.0,2415,18
13073,910000.0,53.31,2,1,1,6,11,1,5,1986,0,1000.0,3,52.1720729,21.0738765,7,3121.66,393.19,5957.52,19,1018.0,13123,15
4330,1990000.0,60.4,3,1,6,2,5,1,5,1912,0,1300.0,0,52.22718,21.00049,9,605.39,47.14,657.29,3,349.0,4342,5
8373,2171000.0,127.9,4,0,0,0,4,1,5,2024,1,0.0,0,52.1289,21.0556,6,715.53,260.92,4402.22,27,900.0,8397,12
12855,1005284.0,62.44,3,0,1,4,11,1,5,2025,1,0.0,0,52.276398871,21.0118016526,9,1960.36,186.1,737.73,15,881.0,12903,7
1796,780000.0,47.0,2,1,1,2,5,1,5,2001,0,670.0,0,52.212342,21.0604279,1,3113.17,94.93,3237.65,12,210.0,1801,4
1262,949000.0,64.88,2,1,6,3,3,1,5,1956,2,850.0,0,52.21554,20.97238,1,1694.88,201.06,631.76,10,544.0,1267,5
7043,796000.0,38.31,2,1,1,1,5,1,5,2018,0,500.0,0,52.28094,21.04769,8,814.88,116.35,1765.64,18,756.0,7065,10
5569,580000.0,47.0,3,1,1,2,10,1,5,1976,3,820.0,1,52.26135,21.0549,9,626.23,45.12,391.36,15,447.0,5589,7
8056,764000.0,42.5,2,1,1,1,3,1,5,0,3,700.0,0,52.2769114308,20.9546978391,9,306.97,65.59,2605.32,19,263.0,8079,3
13028,1890000.0,92.7,3,1,1,2,4,1,5,0,3,0.0,0,52.16516,21.07009,9,2374.63,35.45,5659.63,23,233.0,13078,15
12078,765879.0,43.27,2,1,0,5,7,1,5,2023,1,500.0,0,52.27832385,21.011124616,6,2015.84,40.07,788.46,16,926.0,12120,7
12225,889843.0,65.19,3,0,1,1,5,1,5,2024,3,0.0,0,52.24073,21.13829,9,6506.42,164.34,449.51,17,579.0,12267,13
3112,1490000.0,89.23,3,1,1,0,6,1,5,2001,0,1000.0,3,52.13338305,21.0631879098,1,91.12,261.13,4955.62,28,848.0,3121,12
2817,1550000.0,72.0,4,1,6,3,5,1,3,1953,0,1130.0,0,52.1840295343,21.0228762877,1,158.0,136.19,2486.4,15,509.0,2826,4
1749,1586000.0,57.17,3,0,1,5,7,1,5,2025,1,0.0,0,52.2507712141,21.0337296962,9,322.53,75.39,695.54,12,341.0,1754,7
9590,970000.0,29.31,1,1,6,4,5,1,5,1954,0,570.0,0,52.2229098306,21.0146141052,9,362.61,24.3,1496.62,4,459.0,9616,9
6931,999000.0,72.49,3,1,1,4,5,1,5,2016,3,800.0,0,52.20937,20.89273,9,3538.23,42.76,448.22,21,712.0,6953,16
1226,649000.0,46.4,3,1,1,1,4,1,5,1965,2,650.0,0,52.2375,21.09179,9,3440.14,287.72,1711.68,12,215.0,1231,6
4994,1070000.0,51.07,2,1,6,5,6,1,5,1955,0,470.0,0,52.2309504,21.0181196,1,500.03,21.12,726.1,3,369.0,5012,9
1352,590000.0,38.0,2,0,1,1,4,1,5,2024,1,0.0,0,52.2743508972,21.086649346,0,1920.05,67.1,588.24,19,1458.0,1357,10
10424,850000.0,53.3,3,1,1,1,4,1,5,1975,3,0.0,3,52.20111,21.02781,9,1075.06,146.73,3342.9,12,48.0,10460,4
11162,2399000.0,122.4,4,1,0,7,10,1,5,2000,0,1530.0,0,52.1858806,21.0218727,9,366.12,158.21,2462.98,14,302.0,11202,4
11437,949000.0,61.0,3,1,0,1,4,1,5,2024,1,0.0,0,52.227951,20.8806267,9,2494.08,34.84,2540.36,24,2615.23,11477,1
6254,800000.0,42.0,2,1,6,2,4,1,5,1929,0,550.0,0,52.26273,20.98618,1,608.49,302.43,503.41,11,451.0,6275,18
12554,1157842.0,59.53,3,0,0,6,7,1,5,2024,1,700.0,0,52.1800085677,21.0390368256,6,995.84,411.92,3555.53,20,794.0,12599,4
10620,580000.0,22.27,1,1,6,5,5,1,5,1913,0,311.0,0,52.254906,21.04713,1,729.71,90.27,463.73,12,868.0,10656,7
12900,519000.0,25.0,1,1,1,0,8,1,5,1980,0,380.0,0,52.2350757,20.9440472,9,425.44,240.8,1071.68,16,277.0,12948,17
6215,730000.0,48.0,2,1,1,11,12,1,5,1976,3,850.0,0,52.1751507,21.0564687,9,2050.84,276.96,4781.15,21,577.0,6236,4
11730,745000.0,43.0,3,1,0,2,3,1,5,2024,1,650.0,0,52.2385053,21.1016876,1,4069.01,68.19,1302.4,14,320.0,11771,6
11896,1274000.0,55.4,2,1,1,1,4,1,5,1950,0,800.0,0,52.23867165,21.03060428,1,105.82,79.14,586.71,10,69.0,11937,9
