OBJECTID,price,m2,rooms_number,market,building_type,floor_no,building_floor,windows_type,heating,build_year,construction,rent,building_ownership,latitude,longitude,building_material,metro_distance,bust_tram_distance,rail_distance,centre_travel_time,park_distance,uniqueID,district_numerical,is_duplicate,labels,geometry
497,750000.0,50.0,3,1,1,3,3,1,2,1960,0,0.0,1,52.23991,20.94352,9,65.71,76.88,1018.17,18,375.0,501,17,False,0,POINT (20.94352 52.23991)
1590,1756040.0,67.54,3,1,0,0,4,2,5,2023,0,0.0,0,52.1535,21.07941,1,2060.05,485.87,6446.1,25,529.0,1595,15,False,1,POINT (21.07941 52.1535)
2631,493000.0,22.5,1,1,1,1,8,1,5,1962,0,500.0,0,52.2251816,21.0628142,1,2673.43,225.42,2531.53,11,300.0,2639,6,False,0,POINT (21.0628142 52.2251816)
1964,810000.0,44.8,2,1,1,11,18,1,5,2005,0,800.0,0,52.2334146602,21.0993593202,2,4073.46,131.86,1890.48,14,406.0,1970,6,False,1,POINT (21.0993593202 52.2334146602)
6106,927000.0,51.5,2,1,1,1,2,1,5,2022,0,1000.0,0,52.16466,21.11281,9,4641.64,202.89,5592.02,25,653.0,6127,15,False,1,POINT (21.11281 52.16466)
1900,840000.0,95.0,4,1,2,1,1,1,2,0,0,0.0,0,52.2101859485,21.2005245213,0,11451.03,151.48,2272.31,26,1489.0,1905,13,False,2,POINT (21.2005245213 52.2101859485)
1625,1020000.0,54.74,2,1,0,1,5,2,5,2013,3,900.0,0,52.249323,21.06505,9,1481.58,165.49,753.81,13,456.0,1630,6,False,0,POINT (21.06505 52.249323)
5277,4460400.0,212.4,5,0,0,2,2,0,2,2025,1,0.0,0,52.1734165,21.081489,9,3576.38,136.12,6492.41,19,629.0,5296,15,False,1,POINT (21.081489 52.1734165)
10071,1399000.0,65.0,3,1,6,7,7,1,5,1961,0,770.0,0,52.2436607,20.9998478,1,142.07,146.44,1790.7,5,338.0,10104,9,False,0,POINT (20.9998478 52.2436607)
535,2760000.0,119.91,4,1,0,2,2,1,5,2021,0,0.0,0,52.19795,20.92299,9,4579.79,86.16,949.54,18,1094.0,539,16,False,1,POINT (20.92299 52.19795)
3053,1250000.0,140.0,5,1,1,3,3,2,5,2000,3,1400.0,0,52.3316388184,20.9362259518,1,4463.51,94.5,3388.27,26,1186.0,3062,2,False,1,POINT (20.9362259518 52.3316388184)
1752,2400000.0,144.0,4,1,1,3,9,2,5,1998,0,0.0,0,52.2492685158,20.9869452654,6,1016.28,160.3,1119.91,9,610.0,1757,17,False,0,POINT (20.9869452654 52.2492685158)
8784,1067000.0,79.9,3,1,1,0,3,1,0,1991,2,1030.0,0,52.21925,21.24279,9,13940.99,11.38,3774.18,25,1159.0,8809,14,False,2,POINT (21.24279 52.21925)
3306,1037929.0,50.4,2,0,0,1,9,1,5,2026,1,0.0,3,52.18267,20.99921,9,1384.23,173.54,875.2,16,1478.0,3315,4,False,0,POINT (20.99921 52.18267)
13552,655000.0,46.4,2,1,1,3,10,1,5,1976,0,800.0,1,52.2991,21.04669,4,767.95,296.97,2371.18,23,632.0,13602,10,False,0,POINT (21.04669 52.2991)
11997,925000.0,48.07,3,1,1,2,15,1,5,1972,0,1000.0,1,52.2358297,20.9991811212,4,240.51,91.72,1237.36,5,184.0,12039,9,False,0,POINT (20.9991811212 52.2358297)
4987,1099500.0,61.27,3,1,1,1,2,2,5,2001,0,1200.0,3,52.155555496,21.1243080657,1,4796.27,96.28,5457.13,27,839.0,5005,15,False,1,POINT (21.1243080657 52.155555496)
7263,1700000.0,79.7,3,1,0,5,5,1,5,2013,0,1200.0,0,52.2464967,20.96513556,9,1007.69,174.25,412.6,15,604.0,7285,17,False,0,POINT (20.96513556 52.2464967)
11529,541000.0,35.0,2,0,1,1,2,1,2,2024,0,0.0,0,52.3110892796,21.0756360513,9,2680.34,468.77,3699.9,23,1034.0,11569,2,False,1,POINT (21.0756360513 52.3110892796)
3082,1600000.0,128.84,5,1,1,6,4,1,5,0,0,0.0,3,52.1856292,20.9593885,9,3873.97,115.27,1318.41,19,468.0,3091,16,False,0,POINT (20.9593885 52.1856292)
4532,955000.0,53.09,3,1,1,2,10,1,5,1956,0,640.0,0,52.2026713547,21.0481547794,7,2463.83,27.52,3705.63,14,531.0,4547,4,False,0,POINT (21.0481547794 52.2026713547)
10502,970000.0,36.1,2,1,1,6,7,1,5,2015,0,670.0,0,52.23065,20.97569,9,412.99,189.29,883.01,10,810.0,10538,17,False,0,POINT (20.97569 52.23065)
13097,648201.0,29.88,1,0,1,1,7,1,5,2026,1,0.0,0,52.17077,20.99226,9,2309.76,40.91,639.22,18,308.0,13147,4,False,0,POINT (20.99226 52.17077)
3408,670000.0,52.1,3,1,1,10,10,2,5,1970,2,780.0,0,52.17204965,21.0084380785,6,1198.83,91.01,1597.26,19,329.0,3417,4,False,0,POINT (21.0084380785 52.17204965)
11657,1990000.0,77.92,3,1,6,2,5,1,5,1898,0,1600.0,0,52.2271389,21.0045946,1,535.84,97.81,932.03,3,592.0,11698,9,False,0,POINT (21.0045946 52.2271389)
11347,780000.0,39.1,2,1,1,5,7,1,5,1960,3,500.0,1,52.2006643,21.0232942,9,767.15,88.95,3032.03,11,234.0,11387,4,False,0,POINT (21.0232942 52.2006643)
10548,1110000.0,58.1,2,1,1,7,7,2,5,2001,0,1080.0,0,52.20690105,21.0524381853,6,2781.09,140.46,3406.05,12,164.0,10584,4,False,0,POINT (21.0524381853 52.20690105)
8308,1299999.0,56.23,2,1,4,2,5,0,5,2022,0,850.0,0,52.2318394369,20.9373147067,1,868.68,294.22,1417.93,17,604.0,8332,17,False,0,POINT (20.9373147067 52.2318394369)
2635,1220000.0,55.44,2,1,0,3,6,2,5,2016,0,1100.0,0,52.20048505,20.9631699106,1,3149.01,166.59,440.94,16,201.0,2643,5,False,0,POINT (20.9631699106 52.20048505)
4517,1199775.0,58.62,3,0,1,6,16,1,5,2026,1,0.0,0,52.2225477404,20.9526037567,9,1388.24,370.41,603.84,15,731.0,4532,17,False,0,POINT (20.9526037567 52.2225477404)
11743,570000.0,42.0,2,1,1,4,10,1,5,1974,0,0.0,0,52.2875,21.025,6,679.38,186.13,1157.78,18,577.0,11784,10,False,0,POINT (21.025 52.2875)
12107,545000.0,40.6,1,1,1,0,4,1,5,2014,0,0.0,0,52.303009,20.9831908,9,3106.27,344.66,1642.44,19,516.0,12149,2,False,0,POINT (20.9831908 52.303009)
11707,954000.0,70.7,3,1,1,1,3,1,5,2011,0,850.0,0,52.3605192,21.0353339499,3,7420.64,284.91,4290.84,32,2567.84,11748,2,False,1,POINT (21.0353339499 52.3605192)
5080,939249.0,72.81,4,0,1,3,5,1,5,2026,1,0.0,0,52.1974408929,21.0830484766,9,4390.05,126.98,5384.24,18,637.0,5099,4,False,1,POINT (21.0830484766 52.1974408929)
8343,799000.0,46.52,2,1,1,7,7,1,5,2017,0,950.0,3,52.1593144,20.9963888,9,2125.98,268.14,957.0,23,117.0,8367,12,False,0,POINT (20.9963888 52.1593144)
4226,620000.0,34.5,2,1,1,5,10,1,5,1969,3,650.0,3,52.28181,20.95916,9,504.8,54.03,2994.45,18,574.0,4238,3,False,0,POINT (20.95916 52.28181)
2906,420000.0,24.94,1,1,6,1,3,1,1,1936,0,236.0,2,52.19702,20.88038,1,5136.73,23.72,294.55,24,369.0,2915,11,False,1,POINT (20.88038 52.19702)
6737,960000.0,53.83,3,1,1,1,7,1,5,2016,3,970.0,0,52.22962,20.89077,1,1805.59,253.86,2650.38,25,1944.0,6759,1,False,1,POINT (20.89077 52.22962)
7883,746430.0,27.83,1,0,1,7,9,1,5,0,1,0.0,0,52.17807,21.00238,8,1422.36,92.21,1076.64,16,929.0,7906,4,False,0,POINT (21.00238 52.17807)
8899,1200000.0,76.13,4,1,1,3,4,1,5,1988,2,1300.0,0,52.1837272,21.06057769,1,2478.13,108.39,5042.92,16,383.0,8924,4,False,0,POINT (21.06057769 52.1837272)
8381,660000.0,44.0,1,1,6,1,6,1,5,1956,2,650.0,0,52.2133856,20.9780276066,1,1825.38,134.41,1079.94,13,331.0,8405,5,False,0,POINT (20.9780276066 52.2133856)
780,929000.0,61.0,3,1,0,3,6,1,5,2023,0,650.0,0,52.3426226262,20.9404255555,1,5711.59,308.48,2741.21,28,2019.81,784,2,False,1,POINT (20.9404255555 52.3426226262)
8023,1678000.0,83.0,3,1,6,0,3,1,5,1964,0,1600.0,0,52.2255952275,21.0074818016,1,568.27,303.38,1118.92,4,715.0,8046,9,False,0,POINT (21.0074818016 52.2255952275)
3990,650000.0,42.42,1,1,1,9,10,1,5,1992,0,830.0,0,52.23379195,21.0836735106,4,3071.91,264.81,2382.94,14,368.0,4002,6,False,0,POINT (21.0836735106 52.23379195)
8007,576650.0,37.7,2,1,1,1,4,1,5,0,1,0.0,2,52.318465,21.06536,9,3096.4,128.4,4458.24,22,681.0,8030,2,False,1,POINT (21.06536 52.318465)
7853,450000.0,35.53,1,1,1,1,12,1,5,1977,3,605.0,3,52.278468,20.921686,9,1460.95,203.16,4253.97,24,740.0,7876,3,False,1,POINT (20.921686 52.278468)
67,813750.0,46.5,2,1,1,2,3,1,5,1988,0,500.0,1,52.1708524,21.0566428,9,2055.18,157.21,4771.21,21,494.0,67,4,False,0,POINT (21.0566428 52.1708524)
9588,950000.0,52.2,2,1,1,0,4,1,5,2012,0,0.0,0,52.2081,21.06304,1,3405.2,201.31,3709.35,14,284.0,9614,4,False,1,POINT (21.06304 52.2081)
9614,808125.0,37.7,1,0,0,1,9,1,5,2025,1,0.0,0,52.18268,20.99833,9,1435.98,187.92,818.56,16,1424.0,9644,4,False,0,POINT (20.99833 52.18268)
11068,1061340.0,43.32,2,1,0,2,15,1,5,2023,3,0.0,0,52.22794,20.95852,9,684.32,33.33,217.48,10,293.0,11107,17,False,0,POINT (20.95852 52.22794)
11451,590000.0,48.01,3,1,0,6,10,2,5,1974,2,800.0,0,52.2646409,21.0407224,4,306.74,92.69,743.21,17,417.0,11491,7,False,0,POINT (21.0407224 52.2646409)
2108,575000.0,30.0,1,1,1,4,4,1,2,1949,0,0.0,0,52.2433783,20.9926627,1,548.11,101.89,1733.35,8,586.0,2114,9,False,0,POINT (20.9926627 52.2433783)
12101,778000.0,39.99,2,1,1,1,4,1,5,2013,0,550.0,0,52.2320826,20.8899786,6,1715.78,115.59,2923.31,24,2021.56,12143,1,False,1,POINT (20.8899786 52.2320826)
297,910000.0,37.0,2,1,0,4,8,1,5,2022,0,500.0,0,52.22130455,20.957588586,9,1301.97,151.44,277.93,16,779.0,299,17,False,0,POINT (20.957588586 52.22130455)
8170,575000.0,26.7,2,1,1,5,15,1,5,1968,0,550.0,3,52.23849835,21.00294865,7,362.5,148.86,1620.69,7,13.0,8193,9,False,0,POINT (21.00294865 52.23849835)
10022,680000.0,45.8,3,1,1,3,4,1,5,1969,3,0.0,0,52.19064,21.0603,9,2661.97,62.25,5140.43,14,248.0,10054,4,False,0,POINT (21.0603 52.19064)
11473,390000.0,18.7,1,1,6,1,4,1,1,1911,0,282.0,0,52.2625022,21.043763369,1,89.14,41.77,567.86,15,600.0,11513,7,False,0,POINT (21.043763369 52.2625022)
8213,498927.0,34.89,2,0,1,1,3,1,5,2025,1,0.0,0,52.30956,21.02962,9,1741.96,173.09,2013.85,20,1167.0,8237,2,False,0,POINT (21.02962 52.30956)
10950,2498750.0,86.1,4,0,0,11,16,1,5,2026,0,12.0,3,52.22213,20.9547,9,1331.11,247.16,459.01,14,844.0,10987,17,False,0,POINT (20.9547 52.22213)
5065,878000.0,63.1,3,0,1,0,5,1,5,2025,1,0.0,0,52.23682,20.89751,9,1052.22,50.28,3491.21,23,1525.0,5084,1,False,1,POINT (20.89751 52.23682)
5657,3000000.0,117.0,5,1,0,3,3,1,5,2012,3,1500.0,0,52.210377,21.06804,9,3667.13,222.06,3759.3,15,637.0,5677,4,False,1,POINT (21.06804 52.210377)
2968,840000.0,54.0,2,1,1,3,4,1,5,2009,0,0.0,3,52.212025,21.058935,9,3020.21,79.96,3195.39,11,103.0,2977,4,False,0,POINT (21.058935 52.212025)
6425,790000.0,61.0,2,1,1,2,4,1,5,1995,2,0.0,0,52.25959,21.04298,9,410.45,64.43,471.02,14,453.0,6446,7,False,0,POINT (21.04298 52.25959)
12608,901419.0,34.5,1,0,0,1,7,1,5,2025,1,0.0,0,52.1812,21.00032,0,1412.5,200.36,914.6,16,1300.0,12653,4,False,0,POINT (21.00032 52.1812)
1277,648000.0,40.0,2,1,1,1,3,1,5,2005,0,0.0,3,52.26929,21.05768,9,430.58,69.35,685.31,16,493.0,1282,10,False,0,POINT (21.05768 52.26929)
165,1070000.0,68.46,3,1,1,3,6,2,5,2006,0,700.0,0,52.2911,21.05251,9,95.21,115.28,2378.24,21,400.0,166,10,False,0,POINT (21.05251 52.2911)
2606,699000.0,50.0,2,1,1,2,3,1,0,1960,0,534.0,0,52.1903259,20.8910635,1,5582.53,71.13,776.14,24,377.0,2614,11,False,1,POINT (20.8910635 52.1903259)
2723,1150000.0,73.62,3,0,1,3,3,1,5,2024,1,920.0,3,52.3094730244,21.0270348203,1,1718.43,263.81,1909.72,20,1211.0,2731,2,False,0,POINT (21.0270348203 52.3094730244)
11399,1399000.0,58.15,2,1,6,2,5,1,5,1959,0,600.0,0,52.23599,21.0086,1,49.07,51.75,1335.91,6,84.0,11439,9,False,0,POINT (21.0086 52.23599)
9686,775000.0,44.0,2,1,6,4,5,1,5,1935,2,550.0,0,52.2197094,20.9809657,1,1105.08,172.71,647.78,8,466.0,9716,5,False,0,POINT (20.9809657 52.2197094)
4925,699000.0,46.1,3,1,1,1,11,1,5,1973,0,840.0,1,52.28784635,21.035942012,4,727.26,52.59,1496.06,20,80.0,4942,10,False,0,POINT (21.035942012 52.28784635)
6439,1169000.0,57.4,3,1,1,11,16,1,5,1972,0,0.0,0,52.23606,20.99909,9,264.72,84.88,1257.63,5,168.0,6460,9,False,0,POINT (20.99909 52.23606)
7805,1000000.0,65.0,3,1,0,5,5,1,5,1997,0,0.0,3,52.2505,21.1151,9,4777.21,540.95,563.17,22,808.0,7828,6,False,1,POINT (21.1151 52.2505)
6820,989000.0,62.22,3,1,1,4,5,1,5,2001,3,1109.0,3,52.1337469026,21.055535672,6,592.13,109.98,4441.55,26,591.0,6842,12,False,1,POINT (21.055535672 52.1337469026)
340,1050000.0,72.0,4,1,1,4,4,1,5,1979,2,1100.0,1,52.2109902,20.966965,4,2297.69,125.37,948.98,14,86.0,342,5,False,0,POINT (20.966965 52.2109902)
8695,1389992.0,72.63,3,0,0,2,9,1,5,2025,1,0.0,0,52.1821192,21.0009496,6,1317.21,91.95,974.06,16,1390.0,8720,4,False,0,POINT (21.0009496 52.1821192)
2976,849999.0,50.0,2,1,6,4,6,1,5,1956,3,750.0,0,52.2601459903,21.0317748785,1,597.63,110.36,678.6,15,136.0,2985,7,False,0,POINT (21.0317748785 52.2601459903)
11456,895000.0,43.39,2,1,1,5,4,1,5,2018,0,700.0,3,52.1697064,21.0685663,9,2692.39,76.05,5570.84,21,660.0,11496,15,False,1,POINT (21.0685663 52.1697064)
955,1600000.0,71.5,3,1,0,3,6,1,5,2009,0,1200.0,0,52.2240586,21.0925871,1,4158.09,66.27,3022.17,16,544.0,959,6,False,1,POINT (21.0925871 52.2240586)
8162,859000.0,42.55,2,1,0,7,8,1,5,2016,0,0.0,0,52.1885737,20.9907892,9,1741.15,102.51,882.27,16,1079.0,8185,4,False,0,POINT (20.9907892 52.1885737)
5628,799000.0,55.5,3,1,0,2,2,1,3,2024,0,730.0,0,52.34619005,21.0509523501,6,5998.93,310.32,4621.03,28,1759.0,5648,2,False,1,POINT (21.0509523501 52.34619005)
883,1159000.0,74.2,3,1,0,2,8,1,5,2014,0,1100.0,0,52.2306629722,21.1107169224,6,4907.12,243.53,1834.51,19,1081.0,887,6,False,1,POINT (21.1107169224 52.2306629722)
4370,929000.0,61.5,4,1,1,2,4,1,5,1957,0,900.0,1,52.1816643,20.9738124,4,3041.62,25.64,917.7,18,223.0,4382,16,False,0,POINT (20.9738124 52.1816643)
1624,995000.0,44.8,2,1,6,3,8,2,5,2003,3,830.0,0,52.230444,20.993212,9,383.51,26.58,528.62,5,621.0,1629,17,False,0,POINT (20.993212 52.230444)
13892,1900000.0,154.0,4,1,0,0,2,1,2,2001,0,600.0,0,52.12745055,21.0959743927,1,2050.76,39.55,7165.38,27,1128.0,13943,15,False,1,POINT (21.0959743927 52.12745055)
9289,799000.0,43.68,2,1,1,1,2,1,5,2021,0,800.0,0,52.1797436,21.0990249,9,4918.84,186.34,5484.98,23,256.0,9315,15,False,1,POINT (21.0990249 52.1797436)
1870,1899000.0,103.0,4,1,6,3,6,1,5,1947,3,1593.0,0,52.23778,21.01302,1,233.92,103.93,1107.86,5,87.0,1875,9,False,0,POINT (21.01302 52.23778)
3727,619000.0,42.7,2,1,1,9,10,1,5,1970,3,519.0,1,52.2678244419,20.9589890155,9,935.29,50.91,1586.75,16,54.0,3736,18,False,0,POINT (20.9589890155 52.2678244419)
2164,2890000.0,101.0,3,1,0,3,4,1,5,0,0,1200.0,0,52.188510424,20.9905671226,7,1757.18,93.37,874.43,15,1086.0,2170,4,False,0,POINT (20.9905671226 52.188510424)
13664,1590000.0,73.0,3,1,6,2,3,1,3,1928,2,860.0,3,52.23807515,20.96784554,1,429.12,154.25,642.99,13,693.0,13714,17,False,0,POINT (20.96784554 52.23807515)
1626,950000.0,62.44,3,1,1,4,6,1,5,2023,3,785.0,0,52.338446,20.950692,9,5402.16,288.96,2447.95,26,1308.0,1631,2,False,1,POINT (20.950692 52.338446)
7939,6160770.0,124.46,4,1,0,11,28,1,5,2022,0,0.0,0,52.23398,20.9896,1,532.97,92.2,907.77,8,630.0,7962,17,False,0,POINT (20.9896 52.23398)
2186,750000.0,49.17,2,1,1,3,11,1,5,2016,0,760.0,0,52.3286454274,20.9402884872,9,4175.96,97.99,3155.99,26,1268.0,2192,2,False,1,POINT (20.9402884872 52.3286454274)
1657,495000.0,18.0,1,1,0,11,24,1,5,2023,0,295.0,0,52.2274704391,20.9555432241,3,881.75,71.9,306.85,14,378.0,1662,17,False,0,POINT (20.9555432241 52.2274704391)
7946,1157000.0,70.8,5,1,0,6,6,1,5,2022,0,1000.0,0,52.33766,20.95036,9,5311.9,364.97,2453.44,26,1278.0,7969,2,False,1,POINT (20.95036 52.33766)
10417,469000.0,26.7,1,1,1,1,3,1,5,2024,3,0.0,3,52.274828,21.08546,1,1823.24,131.11,492.28,18,1362.0,10453,10,False,1,POINT (21.08546 52.274828)
13184,1210000.0,75.0,3,1,0,7,10,1,5,2008,0,0.0,0,52.24372,21.08531,9,2874.45,62.47,1622.3,15,507.0,13234,6,False,0,POINT (21.08531 52.24372)
4135,519000.0,26.0,1,0,0,0,4,1,0,2021,0,0.0,0,52.28737,21.09153,1,2036.49,167.91,1312.73,23,1149.0,4147,10,False,1,POINT (21.09153 52.28737)
2404,1165500.0,46.62,2,1,0,2,22,1,5,0,0,800.0,0,52.2333432532,20.9878523539,9,460.39,228.78,860.3,8,768.0,2412,17,False,0,POINT (20.9878523539 52.2333432532)
2380,694000.0,61.0,3,1,1,3,3,1,5,2004,0,850.0,0,52.3457872,20.94213323,9,6076.67,88.92,2441.72,29,1650.0,2388,2,False,1,POINT (20.94213323 52.3457872)
9340,599000.0,46.3,3,1,1,1,4,1,5,1984,2,900.0,3,52.1897134,20.8874613,9,5717.44,45.69,739.53,23,210.0,9366,11,False,1,POINT (20.8874613 52.1897134)
11063,1390000.0,72.0,3,1,1,0,2,1,5,2021,0,0.0,0,52.1641333187,21.1117158307,9,4546.94,144.99,5684.72,25,560.0,11102,15,False,1,POINT (21.1117158307 52.1641333187)
4778,18000000.0,1892.03,0,1,1,0,4,1,2,2002,3,0.0,0,52.206023,20.92437,9,3712.41,130.19,629.71,18,617.0,4794,16,False,1,POINT (20.92437 52.206023)
4462,880000.0,51.36,2,1,1,1,5,1,5,2009,0,900.0,0,52.1874445468,20.8940110741,9,5845.08,209.04,1154.63,22,716.0,4474,11,False,1,POINT (20.8940110741 52.1874445468)
3706,459000.0,26.0,1,1,1,0,10,1,5,1980,0,430.0,1,52.276193,20.950517,4,580.8,141.0,2681.47,18,262.0,3715,3,False,1,POINT (20.950517 52.276193)
11905,808500.0,50.0,2,1,1,3,4,1,5,1980,3,0.0,3,52.14897,21.0379,9,489.22,93.51,3936.49,22,594.0,11946,12,False,1,POINT (21.0379 52.14897)
8218,719900.0,36.0,2,1,1,2,6,1,5,1956,0,500.0,0,52.26012,21.03157,9,599.62,105.05,687.15,15,126.0,8242,7,False,0,POINT (21.03157 52.26012)
9380,1196045.0,55.63,3,0,0,7,7,1,5,2025,1,800.0,0,52.194747,21.0028856,9,740.61,74.22,1535.54,12,834.0,9406,4,False,0,POINT (21.0028856 52.194747)
9093,1590000.0,112.6,6,1,1,3,3,1,5,2000,2,0.0,3,52.1422,21.0599,9,250.23,116.05,4950.52,26,584.0,9119,12,False,1,POINT (21.0599 52.1422)
11420,520000.0,20.65,1,1,6,3,6,1,5,1954,3,445.0,0,52.24217785,20.9953194596,9,464.49,17.15,1836.38,6,446.0,11460,9,False,0,POINT (20.9953194596 52.24217785)
11989,1449828.0,76.7,4,0,1,4,16,1,5,2025,1,0.0,0,52.17996,21.00113,9,1450.88,133.84,964.24,18,1153.0,12031,4,False,0,POINT (21.00113 52.17996)
1978,849000.0,48.7,4,1,1,5,10,1,5,1970,0,680.0,3,52.23973655,20.9765284878,9,997.78,73.11,1229.96,11,1192.0,1984,17,False,0,POINT (20.9765284878 52.23973655)
13357,1770000.0,81.0,3,1,0,10,11,1,5,2013,0,1200.0,0,52.1758254,20.9955352,9,1948.39,42.89,760.9,17,733.0,13407,4,False,0,POINT (20.9955352 52.1758254)
7997,1699000.0,81.0,3,1,0,10,11,1,5,2013,0,1300.0,0,52.17543,20.99531,9,1979.31,46.99,778.73,19,692.0,8020,4,False,0,POINT (20.99531 52.17543)
3144,1160000.0,73.8,4,1,1,8,13,1,5,1980,3,0.0,3,52.25385,20.98834,9,573.08,173.04,605.89,11,106.0,3153,9,False,0,POINT (20.98834 52.25385)
743,1364000.0,118.14,5,1,1,1,2,1,2,2013,0,480.0,0,52.2031293,21.1172962392,0,6794.1,282.02,3112.92,16,1155.0,747,13,False,1,POINT (21.1172962392 52.2031293)
953,1350000.0,90.26,3,1,1,0,3,1,5,2000,3,1322.0,0,52.13703,21.01801,9,2321.04,186.76,2081.42,21,1051.0,957,12,False,1,POINT (21.01801 52.13703)
1390,490000.0,32.25,1,1,1,2,4,1,5,1957,0,0.0,3,52.24994,21.08418,9,2785.9,76.25,1553.68,14,53.0,1395,6,False,0,POINT (21.08418 52.24994)
378,560000.0,28.8,2,1,1,3,3,1,5,1956,2,515.0,0,52.246126,20.9535632701,6,950.35,128.17,365.68,17,307.0,380,17,False,0,POINT (20.9535632701 52.246126)
2712,749000.0,62.5,3,1,1,1,8,1,5,1981,2,760.0,0,52.2262691835,21.0896781345,4,3853.54,193.15,2866.5,15,237.0,2720,6,False,0,POINT (21.0896781345 52.2262691835)
11894,798000.0,41.9,2,1,1,9,11,1,5,1970,0,800.0,0,52.23384365,20.9987746385,6,23.23,45.68,1029.89,6,393.0,11935,9,False,0,POINT (20.9987746385 52.23384365)
8137,1380000.0,81.3,3,1,1,3,14,1,5,1980,0,1320.0,3,52.2786332,20.9842729,7,997.75,153.21,2210.89,17,143.0,8160,18,False,0,POINT (20.9842729 52.2786332)
8728,560000.0,43.0,2,1,1,4,4,1,5,1975,2,870.0,3,52.15304798,21.03147068,4,367.73,117.43,3338.63,20,227.0,8753,12,False,1,POINT (21.03147068 52.15304798)
896,1282500.0,75.0,2,1,1,3,4,2,5,2001,3,968.0,1,52.135235467,21.0647700397,0,253.82,264.91,5091.16,27,647.0,900,12,False,1,POINT (21.0647700397 52.135235467)
7240,790000.0,48.5,2,1,1,7,9,1,5,1966,2,0.0,0,52.24867,20.98476,9,1125.82,100.36,1174.9,10,726.0,7262,17,False,0,POINT (20.98476 52.24867)
11487,1790000.0,81.6,3,1,6,5,5,2,5,1997,0,1600.0,1,52.22526,21.03921,9,1706.18,138.75,1201.02,10,189.0,11527,9,False,0,POINT (21.03921 52.22526)
2374,765135.0,48.58,2,0,1,3,5,1,5,2026,1,0.0,0,52.1970726266,21.0870396036,9,4623.93,130.59,5179.8,19,892.0,2382,4,False,1,POINT (21.0870396036 52.1970726266)
1724,869000.0,67.2,3,1,1,1,2,1,5,2009,0,630.0,0,52.31932,21.0581,9,3069.36,56.71,4076.85,22,698.0,1729,2,False,1,POINT (21.0581 52.31932)
4826,860000.0,26.0,1,1,6,2,5,1,2,1911,0,300.0,0,52.22549395,21.01272266,1,566.15,86.82,1372.7,2,668.0,4842,9,False,0,POINT (21.01272266 52.22549395)
2429,2050000.0,100.8,3,1,3,2,7,1,5,1997,0,1400.0,1,52.2292228,20.9905847,1,486.98,214.86,374.53,6,584.0,2437,17,False,0,POINT (20.9905847 52.2292228)
13075,650000.0,36.0,1,1,6,3,3,1,5,1958,0,560.0,0,52.261194,21.0391568109,9,425.85,179.7,570.77,16,261.0,13125,7,False,0,POINT (21.0391568109 52.261194)
12040,719000.0,45.0,2,1,0,3,3,1,5,2014,0,549.0,0,52.33338,20.97289,9,5519.01,276.2,882.79,24,329.0,12082,2,False,1,POINT (20.97289 52.33338)
12203,1320000.0,136.36,5,1,0,3,3,1,5,2006,0,1200.0,0,52.22069455,21.229735504,1,13035.58,316.47,3713.68,24,836.0,12245,14,False,2,POINT (21.229735504 52.22069455)
7896,1890000.0,73.47,2,1,6,3,3,1,5,1930,0,1300.0,0,52.2249583121,21.0119685694,1,612.48,153.83,1428.56,3,689.0,7919,9,False,0,POINT (21.0119685694 52.2249583121)
12812,3500000.0,200.0,7,1,6,0,3,1,5,1904,0,0.0,0,52.253893,21.0355006,1,19.58,14.77,347.36,12,230.0,12859,7,False,0,POINT (21.0355006 52.253893)
13129,480000.0,24.5,1,1,1,1,4,1,5,1970,3,450.0,3,52.29367,21.04138,6,452.29,92.0,1962.67,22,148.0,13179,10,False,0,POINT (21.04138 52.29367)
220,675000.0,36.7,2,1,1,3,10,1,5,1970,0,700.0,3,52.19495068,21.01403189,4,341.07,89.01,2296.59,13,401.0,221,4,False,0,POINT (21.01403189 52.19495068)
4831,1550000.0,95.19,3,1,1,2,4,1,5,2023,0,1000.0,0,52.22203245,21.2302370551,9,13037.49,170.04,3568.61,23,686.0,4847,14,False,2,POINT (21.2302370551 52.22203245)
10918,1699000.0,102.2,3,1,1,1,4,1,5,1996,0,1616.0,1,52.12778265,21.0643166052,1,375.13,172.52,4998.1,29,1153.0,10954,12,False,1,POINT (21.0643166052 52.12778265)
13058,529000.0,27.0,1,0,0,1,4,1,5,2026,1,0.0,0,52.2286519,20.8730074,8,2930.08,560.61,2785.51,25,3123.99,13108,1,False,1,POINT (20.8730074 52.2286519)
6746,760000.0,46.2,3,1,1,5,15,1,5,1977,0,1000.0,1,52.20598,21.04988,9,2672.61,95.95,3416.14,15,317.0,6768,4,False,0,POINT (21.04988 52.20598)
6273,850000.0,65.0,3,1,1,3,3,1,5,2006,0,0.0,0,52.31129,21.06617,9,2368.25,130.64,3827.98,21,423.0,6294,2,False,1,POINT (21.06617 52.31129)
7260,555000.0,37.0,2,1,1,0,10,1,5,1970,3,0.0,3,52.236752,20.93936,9,320.94,66.54,1321.92,18,634.0,7282,17,False,0,POINT (20.93936 52.236752)
3014,2500000.0,101.48,4,1,6,2,3,2,5,1936,0,1859.0,0,52.2079748,21.014767559,6,422.17,97.12,2564.05,8,86.0,3023,4,False,0,POINT (21.014767559 52.2079748)
